signal_time,entry_time,exit_time,drop_return,entry_mid,entry_executed,exit_mid,exit_executed,quantity,exit_reason,gross_pnl,spread_cost,slippage_cost,commission_cost,net_pnl
2026-07-01 15:39:00-04:00,2026-07-01 15:40:00-04:00,2026-07-01 15:40:00-04:00,-0.0034338421435196054,198.79,198.8297599879,198.53151534791814,198.49181103016372,5,stop_loss,-1.2924232604092367,0.19866075767396296,0.1986607705981669,2.0,-3.6897447886813666
2026-07-01 15:41:00-04:00,2026-07-01 15:42:00-04:00,2026-07-01 15:46:00-04:00,-0.00281364618399238,198.465,198.50469498465,198.41,198.3703199841,5,max_holding,-0.2750000000000341,0.1984374999999261,0.1984375027500107,2.0,-2.671875002749971
2026-07-01 15:53:00-04:00,2026-07-01 15:54:00-04:00,2026-07-01 15:54:00-04:00,-0.002293288979612451,197.95,197.98959197949998,197.69260759153073,197.65307104693852,5,stop_loss,-1.286962042346289,0.19782130379567775,0.197821316665312,2.0,-3.682604662807279
2026-07-02 09:38:00-04:00,2026-07-02 09:39:00-04:00,2026-07-02 09:39:00-04:00,-0.0025449780779115416,197.935,197.97458897935,197.67762709588098,197.63809354723807,5,stop_loss,-1.2868645205951168,0.19780631354791467,0.19780632641655416,2.0,-3.6824771605595856
2026-07-02 09:40:00-04:00,2026-07-02 09:41:00-04:00,2026-07-02 09:41:00-04:00,-0.0030769230769231992,197.6402,197.67973001640198,198.07508947643478,198.0354764392904,5,take_profit,2.174447382173952,0.1978576447382352,0.19785762299363796,2.0,-0.22126788555792132
2026-07-02 09:46:00-04:00,2026-07-02 09:47:00-04:00,2026-07-02 09:47:00-04:00,-0.0022507519328206493,197.695,197.73454097694997,198.13001005890388,198.09038603819218,5,take_profit,2.1750502945194228,0.19791250502947833,0.19791248327891253,2.0,-0.22077469378896808
2026-07-02 09:53:00-04:00,2026-07-02 09:54:00-04:00,2026-07-02 09:54:00-04:00,-0.0027508768388382343,197.58,197.6195179758,198.01475701175158,197.9751560404968,5,take_profit,2.1737850587578578,0.19779737850583956,0.19779735676792143,2.0,-0.22180967651590322
2026-07-02 10:07:00-04:00,2026-07-02 10:08:00-04:00,2026-07-02 10:08:00-04:00,-0.002025303795569311,199.55,199.58991199550002,199.29052712750678,199.25067101498655,5,stop_loss,-1.297364362466169,0.1994202635637521,0.1994202765374098,2.0,-3.696204902567331
2026-07-02 10:09:00-04:00,2026-07-02 10:10:00-04:00,2026-07-02 10:10:00-04:00,-0.0036334477660560083,198.84,198.8797699884,198.58145033341742,198.54173602916524,5,stop_loss,-1.2927483329129075,0.19871072516664867,0.1987107380942632,2.0,-3.6901697961738193
2026-07-02 10:11:00-04:00,2026-07-02 10:12:00-04:00,2026-07-02 10:13:00-04:00,-0.003609927300075255,198.73,198.76974798729998,199.16728748327458,199.1274560174508,5,take_profit,2.1864374163729394,0.19894864374151666,0.19894862187726403,2.0,-0.21145984924584127
2026-07-02 10:24:00-04:00,2026-07-02 10:25:00-04:00,2026-07-02 10:25:00-04:00,-0.003663972692134032,198.505,198.54470298504998,198.2468859305724,198.20723853585517,5,stop_loss,-1.2905703471379582,0.19837594296518546,0.19837595587091528,2.0,-3.687322245974059
2026-07-02 10:27:00-04:00,2026-07-02 10:28:00-04:00,2026-07-02 10:28:00-04:00,-0.0056078056631293505,197.73,197.76954797729996,197.47289365533402,197.43340105133188,5,stop_loss,-1.2855317233298535,0.19760144682763325,0.19760145968291454,2.0,-3.6807346298404013
2026-07-02 10:29:00-04:00,2026-07-02 10:30:00-04:00,2026-07-02 10:30:00-04:00,-0.0031746255669964363,197.89,197.9295799789,197.63268560893167,197.59316104813675,5,stop_loss,-1.2865719553416,0.19776134280448332,0.19776135567013853,2.0,-3.682094653816222
2026-07-02 10:31:00-04:00,2026-07-02 10:32:00-04:00,2026-07-02 10:32:00-04:00,-0.003474845142770855,197.9,197.939581979,197.6426726060315,197.60314604793703,5,stop_loss,-1.2866369698424762,0.19777133630299204,0.1977713491693578,2.0,-3.682179655314826
2026-07-02 10:34:00-04:00,2026-07-02 10:35:00-04:00,2026-07-02 10:37:00-04:00,-0.005509224159716997,196.795,196.83436096794998,197.2280296898859,197.1885860562282,5,take_profit,2.165148449429495,0.1970115148449736,0.19701149319345745,2.0,-0.22887455860893624
2026-07-02 10:42:00-04:00,2026-07-02 10:43:00-04:00,2026-07-02 10:45:00-04:00,-0.00534501975884083,196.325,196.36426696324997,196.75699549717646,196.717646065647,5,take_profit,2.159977485882365,0.19654099774854217,0.19654097614875354,2.0,-0.23310448801493067
2026-07-02 10:48:00-04:00,2026-07-02 10:49:00-04:00,2026-07-02 10:49:00-04:00,-0.0020116625499732033,195.931,195.97018815931003,196.36212853562864,196.32285807354282,5,take_profit,2.1556426781431526,0.19614656426782062,0.1961465427113751,2.0,-0.23665042883604315
2026-07-02 10:52:00-04:00,2026-07-02 10:53:00-04:00,2026-07-02 10:53:00-04:00,-0.003260814184541827,195.62,195.6591259562,195.3656372672657,195.3265660934686,5,stop_loss,-1.2718136636715371,0.19549281863362467,0.1954928313517712,2.0,-3.662799313656933
2026-07-02 10:54:00-04:00,2026-07-02 10:55:00-04:00,2026-07-02 10:55:00-04:00,-0.004709176530482417,195.51,195.5491039551,195.9402021630102,195.90101608197963,5,take_profit,2.1510108150511087,0.19572510108147867,0.19572507957150265,2.0,-0.24043936560187262
2026-07-02 11:04:00-04:00,2026-07-02 11:05:00-04:00,2026-07-02 11:06:00-04:00,-0.0032613126783531676,195.61,195.64912395610003,195.35565027016588,195.31658109366836,5,stop_loss,-1.2717486491706609,0.19548282513511595,0.19548283785255194,2.0,-3.6627143121583288
2026-07-02 11:07:00-04:00,2026-07-02 11:08:00-04:00,2026-07-02 11:08:00-04:00,-0.007795185326709975,194.76,194.79895394759998,195.18855185549518,195.1495160970096,5,take_profit,2.142759277475932,0.19497427592767735,0.1949742545001243,2.0,-0.24718925295186978
2026-07-02 11:09:00-04:00,2026-07-02 11:10:00-04:00,2026-07-02 11:13:00-04:00,-0.003093047034764762,195.01,195.04900395009997,195.43910195800018,195.4000160919996,5,take_profit,2.1455097900009434,0.19522455097899183,0.1952245295238697,2.0,-0.2449392905019181
2026-07-02 11:25:00-04:00,2026-07-02 11:26:00-04:00,2026-07-02 11:26:00-04:00,-0.0024101328137018374,194.55,194.5889119455,194.978089769391,194.939096101218,5,take_profit,2.1404488469549676,0.194764044884721,0.1947640234801895,2.0,-0.24907922140994287
2026-07-02 11:43:00-04:00,2026-07-02 11:44:00-04:00,2026-07-02 11:48:00-04:00,-0.003141682204796825,195.14,195.17902995139997,194.88626140647287,194.8472861030542,5,stop_loss,-1.2686929676355874,0.19501313070321658,0.19501314339009923,2.0,-3.658719241728903
2026-07-02 11:50:00-04:00,2026-07-02 11:51:00-04:00,2026-07-02 11:52:00-04:00,-0.003865550520953276,194.56,194.5989139456,194.3070155746816,194.2681561146368,5,stop_loss,-1.2649221265920119,0.19443350778729496,0.19443352043666096,2.0,-3.6537891548159678
2026-07-02 11:53:00-04:00,2026-07-02 11:54:00-04:00,2026-07-02 11:58:00-04:00,-0.0034891477243572666,194.21,194.2488439421,194.46,194.42110994460003,5,max_holding,1.25,0.19433499999991,0.19433498749990008,2.0,-1.13866998749981
2026-07-02 12:17:00-04:00,2026-07-02 12:18:00-04:00,2026-07-02 12:20:00-04:00,-0.0020815130801253856,194.165,194.20383494165,193.91252918923755,193.873748622525,5,stop_loss,-1.2623540538122313,0.19403876459463731,0.19403877721813956,2.0,-3.650431595625008
2026-07-02 12:23:00-04:00,2026-07-02 12:24:00-04:00,2026-07-02 12:25:00-04:00,-0.0033444816053511683,193.7,193.738741937,194.12621942087398,194.087396118252,5,take_profit,2.1310971043699567,0.19391310971045073,0.19391308839942667,2.0,-0.2567290937399207
2026-07-02 12:37:00-04:00,2026-07-02 12:38:00-04:00,2026-07-02 12:40:00-04:00,-0.002323540042340033,193.22,193.25864593219998,193.6451632240644,193.6064361278712,5,take_profit,2.125816120321957,0.19343258161200083,0.19343256035384115,2.0,-0.26104902164388477
2026-07-02 12:56:00-04:00,2026-07-02 12:57:00-04:00,2026-07-02 13:01:00-04:00,-0.002914033684970674,193.29,193.3286599329,193.03866694300066,193.00006113999873,5,stop_loss,-1.256665284996643,0.19316433347142947,0.1931643460382304,2.0,-3.642993964506303
2026-07-02 13:04:00-04:00,2026-07-02 13:05:00-04:00,2026-07-02 13:06:00-04:00,-0.0022740193291642674,193.05,193.0886119305,193.47478915436102,193.43609613127805,5,take_profit,2.1239457718050403,0.19326239457711836,0.193262373337717,2.0,-0.26257899610979507
2026-07-02 13:12:00-04:00,2026-07-02 13:13:00-04:00,2026-07-02 13:17:00-04:00,-0.002892711400382275,193.03,193.0686079303,193.2,193.161361932,5,max_holding,0.8499999999999375,0.19311500000000592,0.19311499149992528,2.0,-1.5362299914999937
2026-07-02 13:37:00-04:00,2026-07-02 13:38:00-04:00,2026-07-02 13:38:00-04:00,-0.0026143452488804897,192.66,192.6985339266,192.40948612571012,192.37100615257984,5,stop_loss,-1.2525693714493968,0.19253474306282214,0.1925347555885537,2.0,-3.6376388701007727
2026-07-02 13:39:00-04:00,2026-07-02 13:40:00-04:00,2026-07-02 13:41:00-04:00,-0.002902456722297053,192.39,192.42847992389997,192.81333688374778,192.7747761445044,5,take_profit,2.11668441873897,0.19260166844190962,0.19260164727498363,2.0,-0.2685188969779233
2026-07-02 13:59:00-04:00,2026-07-02 14:00:00-04:00,2026-07-02 14:04:00-04:00,-0.002796695755755363,192.545,192.58351092544999,192.86,192.82142992860003,5,max_holding,1.5750000000001307,0.19270249999991051,0.19270248425002023,2.0,-0.8104049842498
2026-07-02 14:15:00-04:00,2026-07-02 14:16:00-04:00,2026-07-02 14:17:00-04:00,-0.0022473001150248306,193.185,193.22363893185,192.93380347345223,192.89521864209559,5,stop_loss,-1.2559826327388635,0.19305940173666158,0.1930594142964992,2.0,-3.6421014487720242
2026-07-02 14:18:00-04:00,2026-07-02 14:19:00-04:00,2026-07-02 14:22:00-04:00,-0.0031027795733677976,192.79,192.8285599279,193.2142170477558,193.17557613648842,5,take_profit,2.121085238779017,0.19300210852392752,0.19300208731294788,2.0,-0.2649189570578585
2026-07-02 14:36:00-04:00,2026-07-02 14:37:00-04:00,2026-07-02 14:41:00-04:00,-0.0024757582009490298,193.41,193.4486839341,193.36,193.3213299336,5,max_holding,-0.24999999999991473,0.19338500000003478,0.19338500250000834,2.0,-2.636770002499958
2026-07-02 14:45:00-04:00,2026-07-02 14:46:00-04:00,2026-07-02 14:48:00-04:00,-0.0028942064189363403,192.925,192.96358692925003,193.34951410310853,193.31084613378306,5,take_profit,2.1225705155426056,0.19313725705160323,0.1931372358258443,2.0,-0.26370397733484197
2026-07-02 15:04:00-04:00,2026-07-02 15:05:00-04:00,2026-07-02 15:09:00-04:00,-0.003308690482345056,192.785,192.82355892784997,192.68,192.6414659268,5,max_holding,-0.5249999999999488,0.19273249999997688,0.19273250524989294,2.0,-2.9104650052498187
2026-07-06 10:13:00-04:00,2026-07-06 10:14:00-04:00,2026-07-06 10:18:00-04:00,-0.0027299944182269664,196.52,196.55930596520002,196.51,196.47069996509998,5,max_holding,-0.050000000000096634,0.19651500000009037,0.19651500050002824,2.0,-2.4430300005002152
2026-07-06 10:21:00-04:00,2026-07-06 10:22:00-04:00,2026-07-06 10:23:00-04:00,-0.004016064257028162,195.91,195.9491839591,196.3410823270182,196.3018160739636,5,take_profit,2.1554116350910135,0.19612554116349656,0.1961255196094669,2.0,-0.23683942568194993
2026-07-06 10:39:00-04:00,2026-07-06 10:40:00-04:00,2026-07-06 10:41:00-04:00,-0.0022418161507370415,196.24,196.2792499624,195.9848310874564,195.9456360810872,5,stop_loss,-1.2758445627180492,0.19611241554372327,0.19611242830222864,2.0,-3.668069406564001
2026-07-06 10:49:00-04:00,2026-07-06 10:50:00-04:00,2026-07-06 10:54:00-04:00,-0.0024426354617146373,196.06,196.0992139606,196.14,196.1007739614,5,max_holding,0.3999999999999204,0.19610000000000127,0.1960999959999299,2.0,-1.9921999960000107
2026-07-06 12:36:00-04:00,2026-07-06 12:37:00-04:00,2026-07-06 12:41:00-04:00,-0.002155008493268773,196.79,196.8293599679,196.86,196.8206299686,5,max_holding,0.350000000000108,0.19682500000001824,0.19682499650002683,2.0,-2.043649996499937
2026-07-06 12:45:00-04:00,2026-07-06 12:46:00-04:00,2026-07-06 12:50:00-04:00,-0.0024771825094670463,196.52,196.55930596520002,196.62,196.5806779662,5,max_holding,0.4999999999999716,0.19657000000009361,0.19656999500000438,2.0,-1.8931399950001264
2026-07-06 13:20:00-04:00,2026-07-06 13:21:00-04:00,2026-07-06 13:25:00-04:00,-0.0024688215830999116,195.9699,196.009095939699,196.16,196.12076996160002,5,max_holding,0.9505000000000052,0.19606494999990787,0.1960649404949777,2.0,-1.4416298904948803
2026-07-06 13:31:00-04:00,2026-07-06 13:32:00-04:00,2026-07-06 13:36:00-04:00,-0.0020151326013297943,195.865,195.90417495865,195.88,195.8408259588,5,max_holding,0.07499999999993179,0.19587250000000722,0.1958724992499583,2.0,-2.3167449992500337
2026-07-06 15:50:00-04:00,2026-07-06 15:51:00-04:00,2026-07-06 15:55:00-04:00,-0.0021599369806620805,196.33,196.36926796330002,196.07471406135508,196.03550107928993,5,stop_loss,-1.2764296932246566,0.19620235703072808,0.1962023697950599,2.0,-3.6688344200504446
2026-07-07 09:39:00-04:00,2026-07-07 09:40:00-04:00,2026-07-07 09:40:00-04:00,-0.0024125139432930043,192.29,192.32845992289998,192.7131168427458,192.67457614650843,5,take_profit,2.1155842137289937,0.19250155842129857,0.19250153726545705,2.0,-0.26941888195776187
2026-07-07 09:45:00-04:00,2026-07-07 09:46:00-04:00,2026-07-07 09:49:00-04:00,-0.0023353573096682734,192.23,192.2684479223,191.98004525041657,191.94165116116693,5,stop_loss,-1.2497737479171178,0.19210502262524187,0.19210503512297805,2.0,-3.6339838056653377
2026-07-07 10:15:00-04:00,2026-07-07 10:16:00-04:00,2026-07-07 10:16:00-04:00,-0.0022773148387764675,192.79,192.8285599279,192.53931708800815,192.50081114998372,5,stop_loss,-1.253414559959225,0.19266465854400394,0.1926646710781199,2.0,-3.638743889581349
2026-07-07 10:17:00-04:00,2026-07-07 10:18:00-04:00,2026-07-07 10:19:00-04:00,-0.0030024867984296266,192.57,192.6085159257,192.31960315181146,192.28114115437714,5,stop_loss,-1.2519842409426474,0.19244480157595945,0.19244481409572245,2.0,-3.6368738566143293
2026-07-07 10:20:00-04:00,2026-07-07 10:21:00-04:00,2026-07-07 10:25:00-04:00,-0.0036831457176946802,192.05,192.08841192050002,191.89,191.85162391889997,5,max_holding,-0.8000000000001251,0.1919700000000546,0.19197000800005526,2.0,-3.183940008000235
2026-07-07 10:26:00-04:00,2026-07-07 10:27:00-04:00,2026-07-07 10:31:00-04:00,-0.0022134263840424273,191.57,191.6083159157,191.9915325475314,191.95313616093722,5,take_profit,2.1076627376569945,0.1917807662738369,0.19178074519700772,2.0,-0.2758987738138501
2026-07-07 10:35:00-04:00,2026-07-07 10:36:00-04:00,2026-07-07 10:38:00-04:00,-0.0029707614530671833,191.3,191.338261913,191.720938436826,191.68259616634802,5,take_profit,2.1046921841299593,0.19151046921834336,0.1915104481714991,2.0,-0.27832873325988317
2026-07-07 11:18:00-04:00,2026-07-07 11:19:00-04:00,2026-07-07 11:23:00-04:00,-0.0026387954674808034,192.76,192.79855392759998,192.5751,192.536586905751,5,max_holding,-0.9244999999999948,0.19266754999989644,0.1926675592450522,2.0,-3.3098351092449434
2026-07-07 11:41:00-04:00,2026-07-07 11:42:00-04:00,2026-07-07 11:44:00-04:00,-0.0021195202646815403,193.01,193.04860393009997,193.43470113796016,193.39601613207958,5,take_profit,2.123505689800851,0.19322235056890236,0.19322232933390637,2.0,-0.26293899010195787
2026-07-07 12:36:00-04:00,2026-07-07 12:37:00-04:00,2026-07-07 12:41:00-04:00,-0.004269509637975899,197.09,197.12941997090002,196.83372584094369,196.79436106411276,5,stop_loss,-1.281370795281589,0.1969618629205172,0.19696187573416069,2.0,-3.675294533936267
2026-07-07 12:55:00-04:00,2026-07-07 12:56:00-04:00,2026-07-07 12:59:00-04:00,-0.0030895107084294438,196.7915,196.830860267915,197.22452198845082,197.18507905629835,5,take_profit,2.16510994225402,0.19700801099418186,0.19700798934309205,2.0,-0.22890605808325404
2026-07-07 13:10:00-04:00,2026-07-07 13:11:00-04:00,2026-07-07 13:12:00-04:00,-0.0021443527838743703,197.77,197.8095559777,197.51284164373345,197.47334105053315,5,stop_loss,-1.2857917813327902,0.19764142082181024,0.19764143367964948,2.0,-3.68107463583425
2026-07-07 13:13:00-04:00,2026-07-07 13:14:00-04:00,2026-07-07 13:18:00-04:00,-0.0033336681301830984,197.46,197.4994939746,197.55,197.5104919755,5,max_holding,0.45000000000001705,0.1975050000000067,0.19750499549999745,2.0,-1.945009995499987
2026-07-07 13:46:00-04:00,2026-07-07 13:47:00-04:00,2026-07-07 13:51:00-04:00,-0.002522831626217248,197.695,197.73454097694997,198.05,198.01039198050003,5,max_holding,1.775000000000091,0.1978724999999315,0.19787248224986342,2.0,-0.620744982249704
2026-07-07 14:02:00-04:00,2026-07-07 14:03:00-04:00,2026-07-07 14:07:00-04:00,-0.002424242424242329,197.5299,197.569407955299,197.37,197.33052797370001,5,max_holding,-0.7994999999999663,0.1974499499999638,0.19744995799499065,2.0,-3.194399907994921
2026-07-07 14:43:00-04:00,2026-07-07 14:44:00-04:00,2026-07-07 14:48:00-04:00,-0.0023541323883052856,197.07,197.1094159707,197.23,197.1905559723,5,max_holding,0.799999999999983,0.19715000000005034,0.19714999200004968,2.0,-1.594299992000117
2026-07-07 14:51:00-04:00,2026-07-07 14:52:00-04:00,2026-07-07 14:56:00-04:00,-0.0020459099556119353,196.73,196.7693479673,196.695,196.65566296695,5,max_holding,-0.17499999999998295,0.19671250000001805,0.1967125017500848,2.0,-2.568425001750086
2026-07-07 14:59:00-04:00,2026-07-07 15:00:00-04:00,2026-07-07 15:04:00-04:00,-0.002032520325203291,196.418,196.45728556417998,196.42,196.3807179642,5,max_holding,0.00999999999990564,0.19641899999996326,0.19641899989991884,2.0,-2.3828379998999765
2026-07-07 15:18:00-04:00,2026-07-07 15:19:00-04:00,2026-07-07 15:23:00-04:00,-0.0030523477641551944,195.97,196.0091959597,196.03,195.9907959603,5,max_holding,0.30000000000001137,0.19599999999996953,0.1959999970000581,2.0,-2.0919999970000163
2026-07-07 15:35:00-04:00,2026-07-07 15:36:00-04:00,2026-07-07 15:36:00-04:00,-0.0020856866636136395,196.1278,196.167027521278,195.87277697999608,195.83360438332784,5,stop_loss,-1.2751151000196614,0.19600028848998363,0.19600030124109935,2.0,-3.6671156897507444
2026-07-07 15:37:00-04:00,2026-07-07 15:38:00-04:00,2026-07-07 15:40:00-04:00,-0.0025181918883590004,196.04,196.07920996039996,195.78509114545938,195.74593608508118,5,stop_loss,-1.274544272703082,0.19591254557269622,0.1959125583181276,2.0,-3.666369376593906
2026-07-08 09:49:00-04:00,2026-07-08 09:50:00-04:00,2026-07-08 09:50:00-04:00,-0.0033561058277915556,197.6,197.63952197599997,197.343062693036,197.303596053928,5,stop_loss,-1.2846865348200254,0.19747153134645146,0.19747154419334834,2.0,-3.679629610359825
2026-07-08 09:51:00-04:00,2026-07-08 09:52:00-04:00,2026-07-08 09:55:00-04:00,-0.0106665331263458,197.565,197.60451497565,197.30810820318655,197.26864855462702,5,stop_loss,-1.2844589840672427,0.19743655410152883,0.19743656694615197,2.0,-3.6793321051149235
2026-07-08 10:11:00-04:00,2026-07-08 10:12:00-04:00,2026-07-08 10:12:00-04:00,-0.0024328297678190003,196.83,196.8693679683,196.57406391634757,196.53475106930492,5,stop_loss,-1.2796804182622168,0.1967020319581536,0.19670204475502828,2.0,-3.6730844949753987
2026-07-08 10:24:00-04:00,2026-07-08 10:25:00-04:00,2026-07-08 10:26:00-04:00,-0.003140512612703761,196.8,196.839361968,197.233040691936,197.193596056128,5,take_profit,2.1652034596799297,0.19701652034598283,0.19701649869389826,2.0,-0.22882955935995142
2026-07-08 10:38:00-04:00,2026-07-08 10:39:00-04:00,2026-07-08 10:43:00-04:00,-0.0021432793390507854,196.88,196.9193779688,197.025,196.98559697025001,5,max_holding,0.7250000000000512,0.19695249999998055,0.1969524927500288,2.0,-1.6689049927499582
2026-07-08 10:46:00-04:00,2026-07-08 10:47:00-04:00,2026-07-08 10:47:00-04:00,-0.0028396125957101948,196.66,196.6993339666,196.4042849656501,196.36500607269983,5,stop_loss,-1.278575171749452,0.19653214248279482,0.19653215526858503,2.0,-3.671639469500832
2026-07-08 10:49:00-04:00,2026-07-08 10:50:00-04:00,2026-07-08 10:50:00-04:00,-0.004556378016629559,196.32,196.3592659632,196.0647270642552,196.02551607948965,5,stop_loss,-1.2763646787239225,0.19619236353207725,0.19619237629569852,2.0,-3.6687494185516982
2026-07-08 11:05:00-04:00,2026-07-08 11:06:00-04:00,2026-07-08 11:06:00-04:00,-0.003591791625850882,198.33,198.36966798330002,198.0721134813251,198.03250103934997,5,stop_loss,-1.2894325933746131,0.19820105674071442,0.19820106963493345,2.0,-3.685834719750261
2026-07-08 11:07:00-04:00,2026-07-08 11:08:00-04:00,2026-07-08 11:10:00-04:00,-0.004922389109358494,198.1126,198.152224501126,197.8549961643743,197.8154271436914,5,stop_loss,-1.2880191781283656,0.19798379808221966,0.19798381096236994,2.0,-3.6839867871729552
2026-07-08 11:13:00-04:00,2026-07-08 11:14:00-04:00,2026-07-08 11:15:00-04:00,-0.003923341916169498,197.3701,197.409575993701,197.11346162971046,197.07404090851912,5,stop_loss,-1.2831918514477536,0.19724178081489185,0.19724179364672523,2.0,-3.6776754259093707
2026-07-08 11:16:00-04:00,2026-07-08 11:17:00-04:00,2026-07-08 11:19:00-04:00,-0.005633589329021693,196.83,196.8693679683,197.2631067042366,197.22365605552682,5,take_profit,2.165533521182965,0.19704655335203825,0.1970465316968273,2.0,-0.22855956386590037
2026-07-08 11:24:00-04:00,2026-07-08 11:25:00-04:00,2026-07-08 11:29:00-04:00,-0.003447576556479426,196.5858,196.625119125858,196.59,196.55068396590002,5,max_holding,0.020999999999986585,0.19658789999994042,0.19658789978990399,2.0,-2.372175799789858
2026-07-08 11:42:00-04:00,2026-07-08 11:43:00-04:00,2026-07-08 11:47:00-04:00,-0.0021738481866140358,197.33,197.3694679733,197.375,197.33552697375,5,max_holding,0.22499999999993747,0.1973524999999654,0.19735249774996078,2.0,-2.1697049977499887
2026-07-08 12:25:00-04:00,2026-07-08 12:26:00-04:00,2026-07-08 12:30:00-04:00,-0.0027288203484878704,199.175,199.21483699175,199.485,199.44510499485003,5,max_holding,1.5500000000000114,0.1993299999999465,0.19932998449988304,2.0,-0.8486599844998182
2026-07-08 13:03:00-04:00,2026-07-08 13:04:00-04:00,2026-07-08 13:06:00-04:00,-0.003656716417910544,200.2708,200.310856162708,200.7114778750334,200.6713375865732,4,take_profit,1.7627115001336051,0.16039291114998377,0.16039289352283959,2.0,-0.5580743045392182
2026-07-08 13:40:00-04:00,2026-07-08 13:41:00-04:00,2026-07-08 13:41:00-04:00,-0.0021349146206044445,203.1855,203.22613913185498,202.9212999231572,202.88071769238556,4,stop_loss,-1.0568003073711907,0.16244271996924908,0.16244273053723646,2.0,-3.3816857578776762
2026-07-08 13:42:00-04:00,2026-07-08 13:43:00-04:00,2026-07-08 13:45:00-04:00,-0.0036856310506923062,202.775,202.81555702775,202.51133369220838,202.47083345058329,4,stop_loss,-1.0546652311664957,0.16211453347682436,0.1621145440235523,2.0,-3.3788943086668723
